´Žèurl,pick,team,year,player,pos,pos_cat,college,weight,weight_normalized,height_inches,height_normalized,forty,forty_normalized,vertical,vertical_normalized,bench,bench_normalized,broad,broad_normalized,threecone,threecone_normalized,shuttle,shuttle_normalized,defense_ast_tackles,defense_fum_forced,defense_fum_rec,defense_fum_tds,defense_fum_yds,defense_games,defense_int,defense_int_td,defense_int_yards,defense_loss_tackles,defense_pd,defense_sacks,defense_seasons,defense_solo_tackes,defense_tackles,passing_attempts,passing_comp_pct,passing_completions,passing_games,passing_pass_ints,passing_pass_tds,passing_pass_yards,passing_seasons,rushing_games,rushing_rec_td,rushing_rec_yards,rushing_receptions,rushing_rush_att,rushing_rush_td,rushing_rush_yds,rushing_scrim_plays,rushing_scrim_tds,rushing_scrim_yds,rushing_seasons,receiving_games,receiving_rec_td,receiving_rec_yards,receiving_receptions,receiving_rush_att,receiving_rush_td,receiving_rush_yds,receiving_scrim_plays,receiving_scrim_tds,receiving_scrim_yds,receiving_seasons,num_missing_vals
https://www.sports-reference.com/cfb/players/craig-ochs-1.html,300,Not Drafted,2005,Craig Ochs,QB,QB,Montana,218,4.65630713,74,5,4.87,5.187642341,28.5,4.405405405,NA,NA,104,3.25,7.03,6.702038324,4.13,7.428571429,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,453,168.8,265,17,15,16,3325,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/craig-steltz-1.html,120,Chicago Bears,2008,Craig Steltz,S,S,LSU,213,6.192317678,73,6,4.63,4.535714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,0,0,0,0,40,10,0,264,7.0,0,2,3,109.0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
https://www.sports-reference.com/cfb/players/craig-stevens-1.html,85,Tennessee Titans,2008,Craig Stevens,TE,TE,California,254,5.578955402,75,5,4.59,7.25,27.5,2.216216216,27,7.416586234,114,5,7.07,7.284248642,4.31,6.464285714,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,7,669,51,0,0,0,51,7,669,4,0
https://www.sports-reference.com/cfb/players/craig-terrill-1.html,189,Seattle Seahawks,2004,Craig Terrill,DT,DL,Purdue,290,4.772058824,74,4,5.21,4.461538462,26.5,3.511627907,28,4.891891892,100,3.423076923,7.39,7.12,4.1,8.686131387,0,0,1,1,12,11,0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/craphonso-thorpe-1.html,116,Kansas City Chiefs,2005,Craphonso Thorpe,WR,WR,Florida State,188,3.788336629,73,6.538461538,4.38,7.889233754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,18,2153,123,6,0,13,129,18,2166,4,5
https://www.sports-reference.com/cfb/players/crezdon-butler-1.html,164,Pittsburgh Steelers,2010,Crezdon Butler,CB,CB,Clemson,191,4.905660377,72,6,4.43,7.126322091,39.5,6.90625,17,6.4,121,4.774205723,7.08,4.098360656,4.23,4.917049065,57,0,0,0,0,53,11,0,243,8.0,0,2,4,117.0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/crockett-gillmore-1.html,99,Baltimore Ravens,2014,Crockett Gillmore,TE,TE,Colorado State,260,6.526325485,78,8,4.89,3.5,33.5,5.135135135,NA,NA,120,6.5,7.42,4.568497284,4.44,5.071428571,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,8,1308,111,0,0,0,111,8,1308,4,1
,220,Houston Texans,2019,Cullen Gillaspia,RB,RB,Texas A&M,234,6.256637168,73,7.3,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,5,52,0,5,1,33,10,1,85,1,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/cullen-harper-1.html,300,Not Drafted,2009,Cullen Harper,QB,QB,Clemson,225,5.640697511,75,6,4.86,5.276760075,30,5.135135135,19,6.142857143,105,3.53125,7.43,3.953736926,4.49,3.868131868,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,815,246.5,518,31,20,42,5762,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/curry-burns-1.html,217,Houston Texans,2003,Curry Burns,S,S,Louisville,216,6.711549445,72,5,4.56,5.660714286,36,5.33215603,19,5.745187808,120,4.937512305,7.04,6.083969466,4.16,6.275433958,0,0,0,1,31,36,8,0,88,0.0,0,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/curt-maggitt-1.html,300,Not Drafted,2016,Curt Maggitt,OLB,LB,Tennessee,247,6.22001044,75,7,4.73,5.624392277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,4,0,0,0,26,0,0,0,28.5,1,13.5,4,83.0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
https://www.sports-reference.com/cfb/players/curtis-brown-2.html,95,Pittsburgh Steelers,2011,Curtis Brown,CB,CB,Texas,185,3.886792453,72,6,4.51,5.689483137,39.5,6.90625,10,3.88,128,6.806470343,6.59,7.713114754,4,7.352629721,26,0,0,0,0,52,2,1,151,2.5,6,0,4,82.0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/curtis-fuller-1.html,127,Seattle Seahawks,2001,Curtis Fuller,S,S,TCU,186,1.519231768,70,3,4.45,7.428571429,36,5.33215603,18,5.349755491,114,3.250007031,7.2,4.984732824,4.21,5.758133119,0,0,0,0,0,34,3,1,26,0.0,0,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/curtis-gatewood-1.html,300,Not Drafted,2008,Curtis Gatewood,OLB,LB,Vanderbilt,248,6.4000108,74,6,4.72,5.74940964,28.5,3.057142857,22,5.000014815,111,3.828571429,6.9,8.016781083,4.22,6.184782609,32,1,0,0,0,35,1,0,0,17.5,1,10.5,3,69.0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/curtis-johnson-1.html,300,Not Drafted,2008,Curtis Johnson,OLB,LB,Clark Atlanta,242,5.32000864,75,7,4.69,6.124461731,26,1.771428571,25,6.000018519,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,485,40,0,0,0,40,0,485,3,3
https://www.sports-reference.com/cfb/players/curtis-keaton-1.html,97,Cincinnati Bengals,2000,Curtis Keaton,RB,RB,James Madison,214,4.663716814,70,4.6,4.41,8.038210027,41.5,9.228571429,23,6.400018,131,8.540540541,6.82,7.86650863,3.93,9.038834951,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,18,0,0,0,88,3,404,88,3,404,2,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/curtis-lofton-1.html,37,Atlanta Falcons,2008,Curtis Lofton,ILB,LB,Oklahoma,246,6.04001008,72,4,4.79,4.874288096,24.5,1,23,5.333349383,105,2.285714286,7.69,1.990846682,4.56,2.858695652,80,0,0,1,12,32,3,1,71,16.0,0,1,3,117.0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/curtis-marsh-1.html,90,Philadelphia Eagles,2011,Curtis Marsh,CB,CB,Utah State,197,5.924528302,72,6,4.42,7.305926961,37.5,5.78125,12,4.6,123,5.354852758,6.87,5.647540984,4.07,6.611366043,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,46,1,210,28,124,4,487,152,5,697,4,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/curtis-painter-1.html,201,Indianapolis Colts,2009,Curtis Painter,QB,QB,Purdue,225,5.640697511,75,6,4.87,5.187642341,29,4.648648649,NA,NA,102,2.6875,7,6.908160928,4.48,3.967032967,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1648,234.3,987,46,46,67,11163,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/curtis-samuel-1.html,40,Carolina Panthers,2017,Curtis Samuel,WR,WR,Ohio State,196,4.691851302,71,5.153846154,4.31,9.111348206,37,6.210526316,18,6.47826087,119,5.261401468,7.09,4.663716814,4.33,5.125,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,40,9,1249,107,172,15,1286,279,24,2535,3,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/curtis-taylor-1.html,219,San Francisco 49ers,2009,Curtis Taylor,S,S,LSU,209,5.500008654,74,7,4.49,6.785714286,37.5,6.144435285,13,3.372593904,129,7.468770215,7.25,4.641221374,4.23,5.551212783,51,0,0,0,0,50,5,0,63,2.0,2,2,4,61.0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/cyhl-quarles-1.html,300,Not Drafted,2012,Cyhl Quarles,S,S,Wake Forest,213,6.192317678,73,6,4.54,5.982142857,32.5,3.436837767,19,5.745187808,119,4.656261426,7.21,4.916030534,4.32,4.620071273,97,0,2,0,13,49,2,0,13,2.5,3,0,4,142.0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/cyrus-gray-1.html,182,Kansas City Chiefs,2012,Cyrus Gray,RB,RB,Texas A&M,206,4.026548673,70,4.6,4.4,8.153609437,32.5,4.6,21,5.800016,114,4.405405405,7.17,5.533002445,NA,NA,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,49,6,776,103,632,30,3298,735,36,4074,4,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/d-bryant-1.html,300,Not Drafted,2003,D. Bryant,QB,QB,Duke,218,4.65630713,74,5,4.73,6.435290623,35.5,7.810810811,NA,NA,114,6.0625,7.36,4.434689671,4.4,4.758241758,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,642,98.7,316,22,27,16,3902,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/dc-jefferson-1.html,219,Arizona Cardinals,2013,D.C. Jefferson,TE,TE,Rutgers,255,5.736850416,78,8,4.97,2.5,NA,NA,3,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,560,47,0,0,0,47,2,560,4,4
https://www.sports-reference.com/cfb/players/dj-chark-1.html,61,Jacksonville Jaguars,2018,D.J. Chark,WR,WR,LSU,199,5.030669304,75,7.923076923,4.34,8.587584869,40,7.631578947,16,5.695652174,129,7.924777386,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,1351,66,25,4,264,91,10,1615,3,2
https://www.sports-reference.com/cfb/players/dj-cooper-1.html,300,Not Drafted,2000,D.J. Cooper,DT,DL,Arkansas,277,3.911764706,75,5,5.22,4.392307692,28,4.139534884,NA,NA,108,4.807692308,7.41,7.03,4.49,6.124087591,0,0,0,0,0,11,1,0,1,0.0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/dj-fluker-1.html,300,Not Drafted,2013,D.J. Fluker,OT,OL,Alabama,339,7.810812783,77,5.5,5.31,5.082878044,NA,NA,21,4.375010547,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
https://www.sports-reference.com/cfb/players/dj-foster-1.html,300,Not Drafted,2016,D.J. Foster,WR,WR,Arizona State,193,4.3530333,70,4.461538462,4.57,4.572065955,35.5,5.5,14,4.913043478,117,4.728726285,6.75,7.371681416,4.07,7.5625,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,53,14,2458,222,444,18,2355,666,32,4813,4,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/dj-hackett-1.html,157,Seattle Seahawks,2004,D.J. Hackett,WR,WR,Colorado,199,5.030669304,74,7.230769231,4.53,5.270417071,41,8.105263158,NA,NA,131,8.45745257,6.79,7.053097345,4.08,7.46875,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,11,1224,96,1,0,-9,97,11,1215,2,1
https://www.sports-reference.com/cfb/players/dj-hall-1.html,300,Not Drafted,2008,D.J. Hall,WR,WR,Alabama,193,4.3530333,74,7.230769231,4.54,5.095829292,29.5,2.657894737,NA,NA,122,6.060414244,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,17,2923,194,9,0,59,203,17,2982,4,3
https://www.sports-reference.com/cfb/players/dj-harper-1.html,300,Not Drafted,2013,D.J. Harper,RB,RB,Boise State,211,4.424778761,69,3.7,4.52,6.768816515,33.5,5.114285714,23,6.400018,120,5.864864865,7.07,6.199718498,4.35,5.368932039,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,54,2,396,54,547,39,2779,601,41,3175,6,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/dj-hayden-1.html,12,Oakland Raiders,2013,D.J. Hayden,CB,CB,Houston,191,4.905660377,71,5,4.4,7.665136699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,5,2,0,0,22,6,3,229,9.5,11,1,2,90.0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
https://www.sports-reference.com/cfb/players/dj-humphries-1.html,24,Arizona Cardinals,2015,D.J. Humphries,OT,OL,Florida,307,5.216220526,77,5.5,5.12,6.666357996,31,6.837837838,26,5.781264941,104,6.175009562,7.87,5.445508766,4.64,6.249687474,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/dj-johnson-1.html,300,Not Drafted,2009,D.J. Johnson,CB,CB,Michigan State,197,5.924528302,73,7,4.5,5.869088006,32,2.6875,7,2.8,116,3.322588137,7,4.68852459,4.3,4.175785387,0,0,0,0,0,22,2,0,92,0.0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/dj-jones-3.html,300,Not Drafted,2017,D.J. Jones,DT,DL,Mississippi,319,6.691176471,73,3,5.04,5.638461538,28.5,4.348837209,25,4.162162162,108,4.807692308,7.73,5.59,4.65,5.072992701,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,27,0,27,3,83,0,370,86,0,397,6,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/dj-moore-3.html,24,Carolina Panthers,2018,D.J. Moore,WR,WR,Maryland,192,6.273001978,69,5.846153846,4.56,7.190882638,39.5,7.394736842,17,5.304347826,118,8.723790161,7.01,5.778761062,4.28,7.5625,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,17,2027,146,17,1,125,163,18,2152,3,0
https://www.sports-reference.com/cfb/players/dj-moore-1.html,119,Chicago Bears,2009,D.J. Moore,CB,CB,Vanderbilt,210,5.075471698,72,3,4.42,4.791458791,39.5,6.90625,15,6.4,132,3.903235172,6.95,4.614754098,4.07,4.387575009,54,0,0,0,0,37,13,1,109,6.5,0,2,3,124.0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/dj-parker-1.html,300,Not Drafted,2008,D.J. Parker,S,S,Virginia Tech,192,2.557695303,71,4,4.59,5.178571429,29,1.541519504,19,5.745187808,111,2.406254395,6.94,6.770992366,4.44,3.378549259,77,0,1,1,5,40,5,1,60,1.5,2,0,3,57.0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/dj-pettway-1.html,300,Not Drafted,2016,D.J. Pettway,DE,DL,Alabama,265,3.117647059,74,4,4.99,5.984615385,28,4.139534884,17,2.216216216,108,4.807692308,7.74,5.545,4.69,4.810218978,20,0,0,0,0,23,0,0,0,12.5,5,7,3,28.0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/dj-reader-1.html,166,Houston Texans,2016,D.J. Reader,DT,DL,Clemson,327,7.220588235,75,5,5.33,3.630769231,29.5,4.76744186,30,5.378378378,99,3.25,7.9,4.825,4.71,4.678832117,38,0,0,0,0,25,0,0,0,9.0,0,4,4,34.0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/dj-reed-2.html,142,San Francisco 49ers,2018,D.J. Reed,CB,CB,Kansas State,188,4.396226415,69,3,4.51,5.689483137,36.5,5.21875,11,4.24,NA,NA,NA,NA,NA,NA,22,3,2,0,0,23,7,1,67,5.0,25,0,2,103.0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
https://www.sports-reference.com/cfb/players/dj-shockley-1.html,223,Atlanta Falcons,2006,D.J. Shockley,QB,QB,Georgia,214,4.093798341,73,4,4.56,7.950292108,37.5,8.783783784,NA,NA,121,8.03125,7.07,6.427208184,4.17,7.032967033,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,443,203.5,240,38,9,34,3555,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/dj-smith-1.html,300,Not Drafted,2011,D.J. Smith,OLB,LB,Appalachian State,239,4.78000756,71,3,4.71,5.874427004,31,4.342857143,20,4.333345679,104,2.028571429,7.35,4.584286804,4.45,3.934782609,40,0,2,0,0,40,1,0,0,5.5,6,0,4,119.0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/dj-swearinger-1.html,57,Houston Texans,2013,D.J. Swearinger,S,S,South Carolina,208,5.326931398,70,3,4.67,3.892857143,37,5.873675534,17,4.954323174,124,6.06251582,6.7,8.419847328,4.11,6.792734797,60,0,0,1,65,52,6,2,94,6.5,1,0,4,184.0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/dj-tialavea-1.html,300,Not Drafted,2014,D.J. Tialavea,TE,TE,Utah State,267,7.631590582,75,5,4.95,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,198,30,0,0,0,30,5,198,4,5
https://www.sports-reference.com/cfb/players/dj-white-1.html,178,Kansas City Chiefs,2016,D.J. White,CB,CB,Georgia Tech,193,5.245283019,71,5,4.49,6.048692876,33,3.25,17,6.4,132,7.967764412,7.18,3.360655738,4.33,3.858100953,29,4,0,0,0,37,7,1,48,3.5,21,0,3,125.0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/dj-williams-2.html,17,Denver Broncos,2004,D.J. Williams,OLB,LB,Miami,245,6.76001152,74,5,4.59,7.87470482,33.5,NA,20,NA,111,NA,7.29,NA,4.51,NA,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,23,1,143,12,18,2,142,30,3,285,2,0,0,0,0,0,0,0,0,0,0,0,5
https://www.sports-reference.com/cfb/players/dj-williams-1.html,141,Green Bay Packers,2011,D.J. Williams,TE,TE,Arkansas,250,4.157900277,73,4,4.55,7.25,NA,5.135135135,NA,5.156099189,NA,4.25,NA,5.577204931,NA,4.321428571,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,10,1855,152,0,0,0,152,10,1855,4,0
https://www.sports-reference.com/cfb/players/dj-wolfe-1.html,300,Not Drafted,2008,D.J. Wolfe,S,S,Oklahoma,207,5.153854142,71,4,4.61,4.857142857,28,1,NA,NA,112,2.687505273,7.02,6.221374046,4.32,4.620071273,63,0,0,0,0,53,7,1,145,9.0,0,1.5,4,107.0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/dk-metcalf-1.html,64,Seattle Seahawks,2019,D.K. Metcalf,WR,WR,Mississippi,228,8.30590999,75,7.923076923,4.33,8.762172648,40.5,7.868421053,27,10,134,9.256465345,7.38,2.353982301,4.5,3.53125,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,1228,67,0,0,0,67,14,1228,3,0
https://www.sports-reference.com/cfb/players/dadi-nicolas-1.html,203,Kansas City Chiefs,2016,Dadi Nicolas,DE,DL,Virginia Tech,235,1.132352941,75,5,4.74,7.715384615,41,9.581395349,14,1.486486486,116,6.192307692,7.04,8.695,4.38,6.846715328,78,3,3,0,0,37,1,0,0,35.5,7,17,4,87.0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/daesean-hamilton-1.html,113,Denver Broncos,2018,Daesean Hamilton,WR,WR,Penn State,203,5.48242664,73,6.538461538,NA,NA,34.5,5.026315789,NA,NA,118,4.995063877,6.84,6.654867257,4.15,6.8125,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,18,2842,214,10,0,22,224,18,2864,4,2
https://www.sports-reference.com/cfb/players/daeshon-hall-1.html,77,Carolina Panthers,2017,Daeshon Hall,DE,DL,Texas A&M,266,3.183823529,77,7,4.76,7.576923077,36,7.488372093,18,2.459459459,123,7.403846154,7.03,8.74,4.38,6.846715328,91,4,2,0,0,42,1,0,54,35.5,3,14,4,67.0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/dahrran-diedrick-1.html,300,Not Drafted,2003,Dahrran Diedrick,RB,RB,Nebraska,228,5.778761062,72,6.4,4.62,5.614822413,37,6.914285714,19,5.200014,117,5.135135135,7.32,4.532928365,4.44,4.582524272,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,48,0,35,7,502,26,2745,509,26,2780,4,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/daimion-stafford-1.html,248,Tennessee Titans,2013,Daimion Stafford,S,S,Nebraska,221,7.576935725,72,5,4.69,3.571428571,30.5,2.353798759,21,6.536052443,111,2.406254395,7.06,5.946564885,NA,NA,79,1,0,0,0,27,4,0,28,6.0,10,1.5,2,97.0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/dajohn-harris-2.html,300,Not Drafted,2012,DaJohn Harris,DT,DL,USC,306,5.830882353,75,5,4.97,6.123076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,13,1,0,9,0.0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
https://www.sports-reference.com/cfb/players/dajuan-morgan-1.html,82,Kansas City Chiefs,2008,DaJuan Morgan,S,S,North Carolina State,205,4.80769963,72,5,4.5,6.625,33,3.707597519,21,6.536052443,119,4.656261426,7.12,5.534351145,4.41,3.688929762,56,0,0,0,0,38,6,0,0,4.5,0,0,4,144.0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/dak-prescott-1.html,135,Dallas Cowboys,2016,Dak Prescott,QB,QB,Mississippi State,226,5.781324708,74,5,4.79,5.900584216,32.5,6.351351351,NA,NA,116,6.625,7.11,6.152378044,4.32,5.549450549,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,1169,248.3,734,49,23,70,9376,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/dakota-allen-1.html,251,Los Angeles Rams,2019,Dakota Allen,OLB,LB,Texas Tech,232,3.52000504,73,5,4.77,5.124322823,31.5,4.6,23,5.333349383,116,5.114285714,6.88,8.169336384,4.04,7.945652174,115,1,3,1,0,34,4,0,40,17.5,7,2,3,134.0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
